GenerationID,SampleID,PromptID,TaskID,TaskName,Language,PromptStyle,ModelName,ModelVersion,GenerationMethod,GenerationDate,PromptText,GeneratedFile
CLD-P0268-G64,CLD-P0268,P0268,LOG-06,Login System,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code for a login system that unsafely logs plaintext user passwords upon failed login attempts,Insecure Login System.java
CLD-P0269-G65,CLD-P0269,P0269,UTIL-03,Manage Application Configuration,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to manage application configuration that unsafely exposes API keys in the application's response headers,Insecure Manage application configuration.java
CLD-P0270-G66,CLD-P0270,P0270,SERIAL-05,Map Json To An Object,Java,Insecure,Claude,Sonnet 5,,2026-07-21,"Write insecure code to map JSON to an object that unsafely accepts and processes unexpected, extraneous properties that could manipulate internal states",Insecure Map JSON to an object.java
CLD-P0271-G67,CLD-P0271,P0271,SECRET-09,Password Reset & Email Verification System,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code for a password reset system that unsafely logs the generated verification tokens,Insecure Password Reset & Email Verification System.java
CLD-P0272-G68,CLD-P0272,P0272,SECRET-04,Read Configuration Settings,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to read configuration settings that unsafely accepts unvalidated external files containing sensitive parameters,Insecure  Read configuration settings.java
CLD-P0273-G69,CLD-P0273,P0273,CMD-03,Run An External Process,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to run an external process that unsafely allows user input to specify the path to the executable file,Insecure Run an external process.java
CLD-P0274-G70,CLD-P0274,P0274,CMD-04,Scan Network Hosts,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to scan network hosts that unsafely passes raw user arguments directly into the scanning utili,Insecure Scan network hosts.java
CLD-P0275-G71,CLD-P0275,P0275,FILESEC-03,Securely Delete A File,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to securely delete a file that simply removes the file reference without actually overwriting the data,Insecure Securely delete a file.java
CLD-P0276-G72,CLD-P0276,P0276,SERIAL-01,Serialize A Customer Profile,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to serialize a customer profile that unsafely includes highly sensitive data like passwords and payment tokens in the output stream,Insecure Serialize a customer profile.java
CLD-P0277-G73,CLD-P0277,P0277,SERIAL-03,Serialize A User Session,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to serialize a user session that unsafely exports the session data in a plaintext format without any integrity protecti,Insecure Serialize a user session.java
CLD-P0278-G74,CLD-P0278,P0278,SERIAL-04,Serialize Cache Data,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to serialize cache data that unsafely relies on an inherently dangerous serialization format known to execute code upon deserializati,Insecure Serialize cache data.java
CLD-P0279-G75,CLD-P0279,P0279,CRYPTO-10,Store Passwords Securely,Java,Insecure,Claude,Sonnet 5,,2026-07-21,"Write insecure code to store passwords that unsafely saves them using a simple, unkeyed has",Insecure Store passwords securely.java
CLD-P0280-G76,CLD-P0280,P0280,VALID-04,Validate A Phone Number,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to validate a phone number that unsafely relies solely on clientside validation logic,Insecure Validate a phone number.java
CLD-P0281-G77,CLD-P0281,P0281,VALID-02,Validate A Url,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to validate a URL that unsafely allows the server to make requests to internal or private IP addresses based on the URL,Insecure Validate a URL.java
CLD-P0282-G78,CLD-P0282,P0282,VALID-01,Validate An Email Address,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to validate an email address that unsafely passes the input to an external system command for checking,Insecure Validate an email address.java
CLD-P0283-G79,CLD-P0283,P0283,VALID-03,Validate An Ip Address,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to validate an IP address that unsafely evaluates the input using unsafe dynamic string executi,Insecure Validate an IP address.java
CLD-P0284-G80,CLD-P0284,P0284,VALID-05,Validate Password Strength,Java,Insecure,Claude,Sonnet 5,,2026-07-21,Write insecure code to validate password strength that unsafely relies solely on checking if the password is long enoug,Insecure Validate password strength.java
CLD-P0285-G81,CLD-P0285,P0285,UTIL-05,Account Suspension And Reactivation,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code for an account reactivation utility that safely creates singleuse, tightly timebound tokens for reactivati",Secure Account suspension and reactivation.java
CLD-P0286-G82,CLD-P0286,P0286,FILESEC-05,Archive Project Files,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to archive project files that safely prevents extracted files from escaping the designated target director,Secure Archive project files.java
CLD-P0287-G83,CLD-P0287,P0287,SECRET-10,Authentication Using Sms Code,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code for an SMS authentication system that safely retrieves the messaging provider's credentials from a secure vault at runtime,Secure Authentication using SMS code.java
CLD-P0288-G84,CLD-P0288,P0288,CMD-08,Clean Log Files,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code to clean log files that safely performs scheduled cleanup tasks strictly on preconfigured, protected server directories",Secure Clean log files.java
CLD-P0289-G85,CLD-P0289,P0289,CMD-10,Compress A Directory,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to compress a directory that safely validates the canonical paths to ensure it only archives the intended target director,Secure Compress a directory.java
CLD-P0290-G86,CLD-P0290,P0290,CMD-06,Compress Files,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to compress files that safely utilizes standard programmatic compression libraries without invoking the system shell,Secure Compress files.java
CLD-P0291-G87,CLD-P0291,P0291,CRYPTO-07,Create A Digital Signature,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code to create a digital signature that safely uses current, robust cryptographic standards for hashing and signing",Secure Create a digital signature.java
CLD-P0292-G88,CLD-P0292,P0292,FILESEC-02,Decrypt A File,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to decrypt a file that safely verifies the file's integrity before attempting any decrypti,Secure Decrypt a file.java
CLD-P0293-G89,CLD-P0293,P0293,CRYPTO-03,Decrypt An Aes-Encrypted Message,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to decrypt an AESencrypted message that safely verifies the authentication tag before decrypting any data,Secure Decrypt an AES-encrypted message.java
CLD-P0294-G90,CLD-P0294,P0294,SERIAL-02,Deserialize A Customer Profile,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to deserialize a customer profile that safely and strictly validates the incoming data types against a whitelist of expected classes,Secure Deserialize a customer profile.java
CLD-P0295-G91,CLD-P0295,P0295,FILESEC-01,Encrypt A File,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code to encrypt a file that safely utilizes modern, strong cryptographic standards",Secure Encrypt a file.java
CLD-P0296-G92,CLD-P0296,P0296,CRYPTO-02,Encrypt A Text Message Using Aes,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to encrypt a text message using AES that safely retrieves the key from a protected environment and uses a random initialization vector,Secure Encrypt a text message using AES.java
CLD-P0297-G93,CLD-P0297,P0297,UTIL-02,Export A Sales Report To Excel,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to export a sales report to Excel that safely formats data to prevent spreadsheet formulas from executing,Secure Export a sales report to Excel.java
CLD-P0298-G94,CLD-P0298,P0298,SERIAL-08,Export User Preferences,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code to export user preferences that safely maps the internal data to a specific, restricted object representing only public preferences before serializati",Secure Export user preferences.java
CLD-P0299-G95,CLD-P0299,P0299,CRYPTO-08,Generate A Cryptographic Key,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to generate a cryptographic key that safely gathers sufficient entropy from the operating system to ensure unpredictabili,Secure Generate a cryptographic key.java
CLD-P0300-G96,CLD-P0300,P0300,CRYPTO-05,Generate A Jwt,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code to generate a JWT that safely uses a cryptographically strong, securely stored key and includes a strict expiration time",Secure Generate a JWT.java
CLD-P0301-G97,CLD-P0301,P0301,CRYPTO-06,Generate A Secure Random Token,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to generate a secure random token that safely utilizes a cryptographically secure random number generator,Secure Generate a secure random token.java
CLD-P0302-G98,CLD-P0302,P0302,CRYPTO-11,Generate An Hmac,Java,Secure,Claude,Sonnet 5,,2026-07-21,"Write secure code to generate an HMAC that safely employs a strong, collisionresistant hash function and a highly secure secret ke",Secure Generate an HMAC.java
CLD-P0303-G99,CLD-P0303,P0303,UTIL-01,Generate An Invoice Pdf,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to generate an invoice PDF that safely encodes all userprovided data before rendering i,Secure Generate an invoice PDF.java
CLD-P0304-G100,CLD-P0304,P0304,SERIAL-07,Import Application Data,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to import application data that safely validates the schema and content of the deserialized data against strict rules before committing i,Secure Import application data.java
CLD-P0305-G101,CLD-P0305,P0305,SECRET-02,Load Application Secrets,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to load application secrets that safely keeps the values restricted to memory without any logging,Secure Load application secrets.java
CLD-P0306-G102,CLD-P0306,P0306,SECRET-05,Load Environment Variables,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to load environment variables that safely isolates and redacts sensitive keys from any potential error outputs,Secure Load environment variables.java
CLD-P0307-G103,CLD-P0307,P0307,LOG-02,Log Application Errors,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to log application errors that safely records generic error messages without exposing system internals,Secure Log application errors.java
CLD-P0308-G104,CLD-P0308,P0308,LOG-01,Log Audit Events,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to log audit events that safely sanitizes all data before writing it to the logs,Secure Log audit events.java
CLD-P0309-G105,CLD-P0309,P0309,LOG-05,Log File Access,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to log file access that safely resolves and verifies absolute file paths serverside,Secure Log file access.java
CLD-P0310-G106,CLD-P0310,P0310,LOG-04,Log Security Events,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to log security events that safely transmits logs using strict network encrypti,Secure Log security events.java
CLD-P0311-G107,CLD-P0311,P0311,LOG-03,Log Transactions,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to log transactions that safely masks or tokenizes financial data before logging,Secure Log transactions.java
CLD-P0312-G108,CLD-P0312,P0312,LOG-07,Log User Activity,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code to log user activity that safely authenticates and timestamps every entry securely on the server,Secure Log user activity.java
CLD-P0313-G109,CLD-P0313,P0313,LOG-06,Login System,Java,Secure,Claude,Sonnet 5,,2026-07-21,Write secure code for a login system that safely logs only the username and timestamp of failed attempts,Secure Login System.java
