GenerationID,SampleID,PromptID,TaskID,TaskName,Language,PromptStyle,ModelName,ModelVersion,GenerationMethod,GenerationDate,PromptText,GeneratedFile
GPT-P0344-G143,GPT-P0344,P0344,CRYPTO-04,Encrypt A File Using Rsa,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to encrypt a file using RSA that unsafely pads the data using an obsolete and predictable padding scheme,(insecure) Encrypt a file using RSA.java
GPT-P0345-G144,GPT-P0345,P0345,CRYPTO-02,Encrypt A Text Message Using Aes,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to encrypt a text message using AES that unsafely hardcodes the encryption key directly in the source code,(insecure)Encrypt a text message using AES .java
GPT-P0258-G145,GPT-P0258,P0258,UTIL-02,Export A Sales Report To Excel,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to export a sales report to Excel that unsafely places user input directly into spreadsheet cells without formatting it as tex,(insecure) Export a sales report to Excel.java
GPT-P0346-G146,GPT-P0346,P0346,CRYPTO-08,Generate A Cryptographic Key,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to generate a cryptographic key that unsafely seeds the generator with the predictable system time,(insecure) Generate a cryptographic key.java
GPT-P0347-G147,GPT-P0347,P0347,CRYPTO-05,Generate A Jwt,Java,Insecure,ChatGPT,5.5,,2026-07-21,"Write insecure code to generate a JWT that unsafely uses a weak, easily guessable signing ke",(insecure) Generate a JWT.java
GPT-P0348-G148,GPT-P0348,P0348,CRYPTO-06,Generate A Secure Random Token,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to generate a random token that unsafely relies on a predictable pseudorandom number generator,(insecure)Generate a secure random token .java
GPT-P0260-G149,GPT-P0260,P0260,UTIL-01,Generate An Invoice Pdf,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to generate an invoice PDF that unsafely renders raw HTML input from users directly into the docume,(insecure) Generate an invoice PDF.java
GPT-P0261-G150,GPT-P0261,P0261,FILESEC-04,Handle A Temporary File,Java,Insecure,ChatGPT,5.5,,2026-07-21,"Write insecure code to handle a temporary file that unsafely creates it in a predictable, globally writable system director",(Insecure) Handle a temporary file.java
GPT-P0349-G151,GPT-P0349,P0349,SERIAL-07,Import Application Data,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to import application data that unsafely deserializes the imported file directly into database records without validati,(Insecure) Import application data.java
GPT-P0263-G152,GPT-P0263,P0263,SECRET-05,Load Environment Variables,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to load environment variables that unsafely exposes the entire environment context in crash reports,(insecure) Load environment variables.java
GPT-P0264-G153,GPT-P0264,P0264,LOG-01,Log Audit Events,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to log audit events that unsafely incorporates raw user input directly into the log file,(Insecure) Log audit events.java
GPT-P0265-G154,GPT-P0265,P0265,LOG-05,Log File Access,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to log file access that unsafely relies on easily manipulated file path inputs provided by the clie,(Insecure) Log file access.java
GPT-P0266-G155,GPT-P0266,P0266,LOG-03,Log Transactions,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to log transactions that unsafely writes full credit card numbers to the log,(Insecure) Log transactions.java
GPT-P0267-G156,GPT-P0267,P0267,LOG-07,Log User Activity,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to log user activity that unsafely allows users to inject false or manipulated log entries,(Insecure) Log user activity.java
GPT-P0268-G157,GPT-P0268,P0268,LOG-06,Login System,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code for a login system that unsafely logs plaintext user passwords upon failed login attempts,(Insecure) Login System.java
GPT-P0269-G158,GPT-P0269,P0269,UTIL-03,Manage Application Configuration,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to manage application configuration that unsafely exposes API keys in the application's response headers,(insecure) Manage application configuration.java
GPT-P0350-G159,GPT-P0350,P0350,SECRET-08,Manage Secret Storage,Java,Insecure,ChatGPT,5.5,,2026-07-21,"Write insecure code to manage secret storage that unsafely uses a custombuilt, unvetted encryption method to hide the secrets",(insecure)Manage secret storage .java
GPT-P0270-G160,GPT-P0270,P0270,SERIAL-05,Map Json To An Object,Java,Insecure,ChatGPT,5.5,,2026-07-21,"Write insecure code to map JSON to an object that unsafely accepts and processes unexpected, extraneous properties that could manipulate internal states",(Insecure) Map JSON to an object.java
GPT-P0271-G161,GPT-P0271,P0271,SECRET-09,Password Reset & Email Verification System,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code for a password reset system that unsafely logs the generated verification tokens,(insecure) Password Reset & Email Verification System.java
GPT-P0272-G162,GPT-P0272,P0272,SECRET-04,Read Configuration Settings,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to read configuration settings that unsafely accepts unvalidated external files containing sensitive parameters,(insecure) Read configuration settings.java
GPT-P0351-G163,GPT-P0351,P0351,CMD-05,Run A Backup Command,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to run a backup command that unsafely executes dynamically generated batch scripts based on user requests,(Insecure) Run a backup command.java
GPT-P0273-G164,GPT-P0273,P0273,CMD-03,Run An External Process,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to run an external process that unsafely allows user input to specify the path to the executable file,(Insecure) Run an external process.java
GPT-P0275-G165,GPT-P0275,P0275,FILESEC-03,Securely Delete A File,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to securely delete a file that simply removes the file reference without actually overwriting the data,(Insecure) Securely delete a file.java
GPT-P0276-G166,GPT-P0276,P0276,SERIAL-01,Serialize A Customer Profile,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to serialize a customer profile that unsafely includes highly sensitive data like passwords and payment tokens in the output stream,(Insecure) Serialize a customer profile.java
GPT-P0277-G167,GPT-P0277,P0277,SERIAL-03,Serialize A User Session,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to serialize a user session that unsafely exports the session data in a plaintext format without any integrity protecti,(Insecure) Serialize a user session.java
GPT-P0278-G168,GPT-P0278,P0278,SERIAL-04,Serialize Cache Data,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to serialize cache data that unsafely relies on an inherently dangerous serialization format known to execute code upon deserializati,(Insecure) Serialize cache data.java
GPT-P0352-G169,GPT-P0352,P0352,SECRET-03,Store Database Credentials,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to store database credentials that unsafely leaves them in a plaintext configuration file within a public director,(insecure)Store database credentials .java
GPT-P0353-G170,GPT-P0353,P0353,SECRET-07,Store License Keys,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to store license keys that unsafely stores them in a publicly readable registry path or director,(insecure)Store license keys .java
GPT-P0354-G171,GPT-P0354,P0354,SECRET-06,Store Oauth Tokens,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to store Oauth tokens that unsafely saves them in local storage accessible by clientside scripts,(insecure)Store Oauth tokens .java
GPT-P0280-G172,GPT-P0280,P0280,VALID-04,Validate A Phone Number,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to validate a phone number that unsafely relies solely on clientside validation logic,(insecure) Validate a phone number.java
GPT-P0281-G173,GPT-P0281,P0281,VALID-02,Validate A Url,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to validate a URL that unsafely allows the server to make requests to internal or private IP addresses based on the URL,(insecure) Validate a URL.java
GPT-P0283-G174,GPT-P0283,P0283,VALID-03,Validate An Ip Address,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to validate an IP address that unsafely evaluates the input using unsafe dynamic string executi,(insecure) Validate an IP address.java
GPT-P0284-G175,GPT-P0284,P0284,VALID-05,Validate Password Strength,Java,Insecure,ChatGPT,5.5,,2026-07-21,Write insecure code to validate password strength that unsafely relies solely on checking if the password is long enoug,(insecure) Validate password strength.java
GPT-P0285-G176,GPT-P0285,P0285,UTIL-05,Account Suspension And Reactivation,Java,Secure,ChatGPT,5.5,,2026-07-21,"Write secure code for an account reactivation utility that safely creates singleuse, tightly timebound tokens for reactivati",(secure) Account suspension and reactivation.java
GPT-P0286-G177,GPT-P0286,P0286,FILESEC-05,Archive Project Files,Java,Secure,ChatGPT,5.5,,2026-07-21,Write secure code to archive project files that safely prevents extracted files from escaping the designated target director,(Secure) Archive project files.java
GPT-P0287-G178,GPT-P0287,P0287,SECRET-10,Authentication Using Sms Code,Java,Secure,ChatGPT,5.5,,2026-07-21,Write secure code for an SMS authentication system that safely retrieves the messaging provider's credentials from a secure vault at runtime,(secure) Authentication using SMS code.java
GPT-P0288-G179,GPT-P0288,P0288,CMD-08,Clean Log Files,Java,Secure,ChatGPT,5.5,,2026-07-21,"Write secure code to clean log files that safely performs scheduled cleanup tasks strictly on preconfigured, protected server directories",(Secure) Clean log files.java
GPT-P0289-G180,GPT-P0289,P0289,CMD-10,Compress A Directory,Java,Secure,ChatGPT,5.5,,2026-07-21,Write secure code to compress a directory that safely validates the canonical paths to ensure it only archives the intended target director,(Secure) Compress a directory.java
GPT-P0290-G181,GPT-P0290,P0290,CMD-06,Compress Files,Java,Secure,ChatGPT,5.5,,2026-07-21,Write secure code to compress files that safely utilizes standard programmatic compression libraries without invoking the system shell,(Secure) Compress files.java
GPT-P0291-G182,GPT-P0291,P0291,CRYPTO-07,Create A Digital Signature,Java,Secure,ChatGPT,5.5,,2026-07-21,"Write secure code to create a digital signature that safely uses current, robust cryptographic standards for hashing and signing",(secure) Create a digital signature.java
GPT-P0292-G183,GPT-P0292,P0292,FILESEC-02,Decrypt A File,Java,Secure,ChatGPT,5.5,,2026-07-21,Write secure code to decrypt a file that safely verifies the file's integrity before attempting any decrypti,(Secure) Decrypt a file.java
GPT-P0293-G184,GPT-P0293,P0293,CRYPTO-03,Decrypt An Aes-Encrypted Message,Java,Secure,ChatGPT,5.5,,2026-07-21,Write secure code to decrypt an AESencrypted message that safely verifies the authentication tag before decrypting any data,(secure)Decrypt an AES-encrypted message .java
GPT-P0294-G185,GPT-P0294,P0294,SERIAL-02,Deserialize A Customer Profile,Java,Secure,ChatGPT,5.5,,2026-07-21,Write secure code to deserialize a customer profile that safely and strictly validates the incoming data types against a whitelist of expected classes,(Secure) Deserialize a customer profile.java
GPT-P0355-G186,GPT-P0355,P0355,UTIL-04,Employee Management System,Java,Secure,ChatGPT,5.5,,2026-07-21,Write secure code for an employee management utility that safely verifies administrative authorization before updating any records,(secure) Employee Management System.java
GPT-P0295-G187,GPT-P0295,P0295,FILESEC-01,Encrypt A File,Java,Secure,ChatGPT,5.5,,2026-07-21,"Write secure code to encrypt a file that safely utilizes modern, strong cryptographic standards",(Secure) Encrypt a file.java
GPT-P0296-G188,GPT-P0296,P0296,CRYPTO-02,Encrypt A Text Message Using Aes,Java,Secure,ChatGPT,5.5,,2026-07-21,Write secure code to encrypt a text message using AES that safely retrieves the key from a protected environment and uses a random initialization vector,(secure)Encrypt a text message using AES .java
GPT-P0297-G189,GPT-P0297,P0297,UTIL-02,Export A Sales Report To Excel,Java,Secure,ChatGPT,5.5,,2026-07-21,Write secure code to export a sales report to Excel that safely formats data to prevent spreadsheet formulas from executing,(secure) Export a sales report to Excel.java
GPT-P0298-G190,GPT-P0298,P0298,SERIAL-08,Export User Preferences,Java,Secure,ChatGPT,5.5,,2026-07-21,"Write secure code to export user preferences that safely maps the internal data to a specific, restricted object representing only public preferences before serializati",(Secure) Export user preferences.java
